index,model,emotion,file,audio_path,label,transcription,label_clean,transcription_clean,wer,reference_words,hits,substitutions,deletions,insertions,language,language_probability,status
1572,a3,neutral,001572_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001572_a3_neutral.wav,iau2 e7-ki3-tit4 nng7 tang1 tsing5.,pio2 feri2 soo3 liu2 phoo1 e5 tah4 png7 khi2 tshit4 tshit4 four and seven thai5 kong2 tease five,iau2 e7 ki3 tit4 nng7 tang1 tsing5,pio2 feri2 soo3 liu2 phoo1 e5 tah4 png7 khi2 tshit4 tshit4 four and seven thai5 kong2 tease five,2.5714285714285716,7,0,7,0,11,zh,1,ok
1573,a3,disgusted,001573_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001573_a3_disgusted.wav,thiann1 tit4-tioh8 phau3 ka1-pi1 se3-kai3 kuan1-kun1 e5 tai5-uan5 suan2-tshiu2 kong2.,speak very slow teh4 thit4 for3 sio1 hainn3 hoo2 sui2 coronypius s3 khe1 tshui3 kuan7 ui2 tsit8 kut4 mng7 swipe switch toh4 khong1 thui2,thiann1 tit4 tioh8 phau3 ka1 pi1 se3 kai3 kuan1 kun1 e5 tai5 uan5 suan2 tshiu2 kong2,speak very slow teh4 thit4 for3 sio1 hainn3 hoo2 sui2 coronypius s3 khe1 tshui3 kuan7 ui2 tsit8 kut4 mng7 swipe switch toh4 khong1 thui2,1.5,16,0,16,0,8,zh,1,ok
1574,a3,disgusted,001574_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001574_a3_disgusted.wav,i1 tioh8-tsiong2 e5 ki5-tiong1 tsit8 e5 tiong7-iau3 in1-soo3.,pi7 beri2 so1 ji7 ian2 ian3 thiu1 hoo7 sian1 tsin1 thui2 e5 fif4 khi2 khi3 sin1 kong1 sai1 that1 e5 khi3 tsing1 tsiu1 se1 bin7 thoo5 sui7 in1 tong1 ni5 oo1 sui7 se1 bin7 hoo7 sui7 in1 tong1 ni5 soo3 sui7,i1 tioh8 tsiong2 e5 ki5 tiong1 tsit8 e5 tiong7 iau3 in1 soo3,pi7 beri2 so1 ji7 ian2 ian3 thiu1 hoo7 sian1 tsin1 thui2 e5 fif4 khi2 khi3 sin1 kong1 sai1 that1 e5 khi3 tsing1 tsiu1 se1 bin7 thoo5 sui7 in1 tong1 ni5 oo1 sui7 se1 bin7 hoo7 sui7 in1 tong1 ni5 soo3 sui7,3.0833333333333335,12,4,8,0,29,zh,1,ok
1575,a3,disgusted,001575_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001575_a3_disgusted.wav,tio7 si7 ti7 ing1-ko1 be2 e5 ka1-pi1 pue1-a2.,si5 a2 beri5 tshlau2 thih4 se1 bun7 se1 bun7 thih4 bun7 lim5 kong1 peh4 tshut4 e5 bi7 hong1 e5 pinn1 a2 nih4 phih4 iong5 e5 tshu3,tio7 si7 ti7 ing1 ko1 be2 e5 ka1 pi1 pue1 a2,si5 a2 beri5 tshlau2 thih4 se1 bun7 se1 bun7 thih4 bun7 lim5 kong1 peh4 tshut4 e5 bi7 hong1 e5 pinn1 a2 nih4 phih4 iong5 e5 tshu3,2.1818181818181817,11,2,9,0,15,zh,1,ok
1576,a3,surprised,001576_a3_surprised.wav,/srv/RL_project/repo/outputs/wav/001576_a3_surprised.wav,m7-koh4 he1 tau3-te2 si7 siann2-mih4-khuan2 tsai5-tsit4--leh4.,bok8 uai1 su1 leh4 se1 bun5 kho3 a1 fo3 rong2 thoo2 thui1 sik4 se1 bun5 sin1 tshian1 soo1 kho3 soh4 se1 vi1 vi1 sit4 sai1 li7 phong3,m7 koh4 he1 tau3 te2 si7 siann2 mih4 khuan2 tsai5 tsit4 leh4,bok8 uai1 su1 leh4 se1 bun5 kho3 a1 fo3 rong2 thoo2 thui1 sik4 se1 bun5 sin1 tshian1 soo1 kho3 soh4 se1 vi1 vi1 sit4 sai1 li7 phong3,2.25,12,0,12,0,15,zh,1,ok
1577,a3,disgusted,001577_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001577_a3_disgusted.wav,i1 tiau1-kang1 king2-suan2 khip4-tsui2-lut8 tsok4 ke7 e5 iu3-hui5 pue1-a2.,"Speak very slowly iong! Tiana kang1 kang1 king to his senate coach, Percy Ty, tucked four keys in his feet, used three whole feet pianetto.",i1 tiau1 kang1 king2 suan2 khip4 tsui2 lut8 tsok4 ke7 e5 iu3 hui5 pue1 a2,Speak very slowly iong Tiana kang1 kang1 king to his senate coach Percy Ty tucked four keys in his feet used three whole feet pianetto,1.6,15,1,14,0,10,zh,1,ok
1578,a3,neutral,001578_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001578_a3_neutral.wav,hoo7 phau3--tshut4-lai5 e5 ka1-pi1.,speak very slowly BFM four-three-three-four-nine-five be5 feh4 Count me any!,hoo7 phau3 tshut4 lai5 e5 ka1 pi1,speak very slowly BFM four three three four nine five be5 feh4 Count me any,2.142857142857143,7,0,7,0,8,zh,1,ok
1579,a3,angry,001579_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001579_a3_angry.wav,lai7-te2 e5 hue1-phang1 kah4 kue2-tsi2 phang1-khi3.,Speak very slow as fans had to faithfully when I'd been gone before Seth Chris F too. Thank goodness she's three.,lai7 te2 e5 hue1 phang1 kah4 kue2 tsi2 phang1 khi3,Speak very slow as fans had to faithfully when I'd been gone before Seth Chris F too Thank goodness she's three,2.1,10,0,10,0,11,zh,1,ok
1580,a3,happy,001580_a3_happy.wav,/srv/RL_project/repo/outputs/wav/001580_a3_happy.wav,uan5-tsuan5 be7 hoo7 pue1-a2 ing2-hiong2 lai5 khip4-siu1--khi3.,"Speak Gary's loud young favorites, Jam Five, Bevan, Hoffman, Peony Two. the5 sin1 ui7 le5 fif4 Kifford junkies three",uan5 tsuan5 be7 hoo7 pue1 a2 ing2 hiong2 lai5 khip4 siu1 khi3,Speak Gary's loud young favorites Jam Five Bevan Hoffman Peony Two the5 sin1 ui7 le5 fif4 Kifford junkies three,1.5833333333333333,12,0,12,0,7,zh,1,ok
1581,a3,happy,001581_a3_happy.wav,/srv/RL_project/repo/outputs/wav/001581_a3_happy.wav,phing5-sim2 e7-tang3 phinn7-tioh8 tsap8-tsiok4 e5 phang1-khi3.,speak very slowly he fights him too. xp thin than three-fin sofa still height take part feel four e5 fang1 gng7 khi3,phing5 sim2 e7 tang3 phinn7 tioh8 tsap8 tsiok4 e5 phang1 khi3,speak very slowly he fights him too xp thin than three fin sofa still height take part feel four e5 fang1 gng7 khi3,1.9090909090909092,11,2,9,0,12,zh,1,ok
1582,a3,sad,001582_a3_sad.wav,/srv/RL_project/repo/outputs/wav/001582_a3_sad.wav,hoo7 i1 e5 ka1-pi1 tsok4-phin2.,be2 gueh8 sloh4 kiu3 fut4 e7 nih4 pit4 seh4 hioh8 khiu7 tshiunn3 four three two,hoo7 i1 e5 ka1 pi1 tsok4 phin2,be2 gueh8 sloh4 kiu3 fut4 e7 nih4 pit4 seh4 hioh8 khiu7 tshiunn3 four three two,2.142857142857143,7,0,7,0,8,zh,1,ok
1583,a3,disgusted,001583_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001583_a3_disgusted.wav,e7-sai2 uan5-tsuan5 tian2-hian7 tshut4 guan5-lai5 e5 khi3-bi7.,"big, very slow, he is with that with you and Phoebus. five, tui1 iu5 ian5 seven, tshiu2 phoo2 kuan2 phi2 phue1 beh4 phi3",e7 sai2 uan5 tsuan5 tian2 hian7 tshut4 guan5 lai5 e5 khi3 bi7,big very slow he is with that with you and Phoebus five tui1 iu5 ian5 seven tshiu2 phoo2 kuan2 phi2 phue1 beh4 phi3,1.9166666666666667,12,0,12,0,11,zh,1,ok
1584,a3,fearful,001584_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001584_a3_fearful.wav,m7-tsiah4 u7 ki1-hue7 lai5 tioh8-tsiong2!,"Speak very slowly, messa! Four used pens, Keane Hugh, Severn Leifert, Thibaut Lechentin too.",m7 tsiah4 u7 ki1 hue7 lai5 tioh8 tsiong2,Speak very slowly messa Four used pens Keane Hugh Severn Leifert Thibaut Lechentin too,1.75,8,0,8,0,6,zh,1,ok
1585,a3,angry,001585_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001585_a3_angry.wav,sua3--loh8 si7“hue2”e5 in1-soo3.,"Grace and Glory, Sir Theo, Hytrus, Seven, Huitu, Exit Winchester Three.",sua3 loh8 si7“hue2”e5 in1 soo3,Grace and Glory Sir Theo Hytrus Seven Huitu Exit Winchester Three,2.2,5,0,5,0,6,zh,1,ok
1586,a3,disgusted,001586_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001586_a3_disgusted.wav,hue2 soo2 tai7-piau2--e5 si7“un1-too7”kah4“thang3-kong1-sing3”.,tsit8 pik4 very solid hui1 thu2 sut4 thu2 tshi2 spik4 photophy tsai3 bing7 an1 nng7 lu2 sian7 khah4 phoo2 tan2 tui1 kong1 tsing1 sin1 sui3,hue2 soo2 tai7 piau2 e5 si7“un1 too7”kah4“thang3 kong1 sing3”,tsit8 pik4 very solid hui1 thu2 sut4 thu2 tshi2 spik4 photophy tsai3 bing7 an1 nng7 lu2 sian7 khah4 phoo2 tan2 tui1 kong1 tsing1 sin1 sui3,2.6666666666666665,9,1,8,0,16,zh,1,ok
1587,a3,neutral,001587_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001587_a3_neutral.wav,tsiok4 tse7 lang5 sa1-bo5-tsang2.,tshpik4 a2 phainn2 e5 khok4 fork4 phainn2 lai7 fong1 e5 pi1 phik4 sann1 theh8,tsiok4 tse7 lang5 sa1 bo5 tsang2,tshpik4 a2 phainn2 e5 khok4 fork4 phainn2 lai7 fong1 e5 pi1 phik4 sann1 theh8,2.3333333333333335,6,0,6,0,8,zh,1,ok
1588,a3,angry,001588_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001588_a3_angry.wav,tai7-sing1 si7 un1-too7 ai3 sio1 kah4 tsha1-put4-to1 tsit8-tshing1-nng7-pah4-sann1-tsap8 kau3 tsit8-tshing1-nng7-pah4-peh4-tsap8 too7 tso2-iu7 e5 kuan5 un1 i2-siong7.,"Pinkberry slot everything kong2 seven tethered. Fancy si7 iong7 ka1 phong7 shampoo, four tsng1 sat8 theh4 tshing1 kong2 seven pay four senate check pack call three sat8 thih4 tshing1 kong2 seven pay four tshut4 four tsheh4 phai3 the5 phian1 soo1 thuh4 a2 phainn2 e5 feh4 kiff and win it.",tai7 sing1 si7 un1 too7 ai3 sio1 kah4 tsha1 put4 to1 tsit8 tshing1 nng7 pah4 sann1 tsap8 kau3 tsit8 tshing1 nng7 pah4 peh4 tsap8 too7 tso2 iu7 e5 kuan5 un1 i2 siong7,Pinkberry slot everything kong2 seven tethered Fancy si7 iong7 ka1 phong7 shampoo four tsng1 sat8 theh4 tshing1 kong2 seven pay four senate check pack call three sat8 thih4 tshing1 kong2 seven pay four tshut4 four tsheh4 phai3 the5 phian1 soo1 thuh4 a2 phainn2 e5 feh4 kiff and win it,1.4375,32,3,29,0,17,zh,1,ok
1589,a3,fearful,001589_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001589_a3_fearful.wav,i1 tsiah4-e7 lai5 tsiann5-tso3 iu3-hui5 e5 tiau5-kiann7 tsi1 it4.,"Speak generously, Slime, side 47, left fifth, sensor three, your three whole fifths as if, tab key, seven tsinn1 e7 import.",i1 tsiah4 e7 lai5 tsiann5 tso3 iu3 hui5 e5 tiau5 kiann7 tsi1 it4,Speak generously Slime side 47 left fifth sensor three your three whole fifths as if tab key seven tsinn1 e7 import,1.6153846153846154,13,0,13,0,8,zh,1,ok
1590,a3,disgusted,001590_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001590_a3_disgusted.wav,na7-si7 it4-puann1 tshoo1-hui5 e5 thoo5-tsit4.,tsit8 pik4 beri2 sng2 mi1 fin1 se1 tsit4 for1 pi3 lang5 na2 ni1 tshiu1 un1 ui1 phim3 tok8 be7 fit4 sit4,na7 si7 it4 puann1 tshoo1 hui5 e5 thoo5 tsit4,tsit8 pik4 beri2 sng2 mi1 fin1 se1 tsit4 for1 pi3 lang5 na2 ni1 tshiu1 un1 ui1 phim3 tok8 be7 fit4 sit4,2.3333333333333335,9,0,9,0,12,zh,1,ok
1591,a3,neutral,001591_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001591_a3_neutral.wav,nge7-beh4 sio1 kah4 tsit4 tsiong2 kuan5 un1.,"Smith, Carey, Sterling, Jeevan, P.E. Fox, Sherry Tomka, Fox, T. Fox, J.M. team, three, one, five, one, one.",nge7 beh4 sio1 kah4 tsit4 tsiong2 kuan5 un1,Smith Carey Sterling Jeevan P E Fox Sherry Tomka Fox T Fox J M team three one five one one,2.5,8,0,8,0,12,zh,1,ok
1592,a3,fearful,001592_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001592_a3_fearful.wav,na7-m7-si7 sio1 kah4 phua3-phua3--khi3.,speak berries way ne5 bing5 bing5 se1 ling5 tiong1 ka1 pho1 phi1 lui7 hu3 lui7 hi3,na7 m7 si7 sio1 kah4 phua3 phua3 khi3,speak berries way ne5 bing5 bing5 se1 ling5 tiong1 ka1 pho1 phi1 lui7 hu3 lui7 hi3,2.0,8,0,8,0,8,zh,1,ok
1593,a3,fearful,001593_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001593_a3_fearful.wav,"bo5,tio7 si7 tsok4-phin2 e7 lai5 khu5-kha1--khi3.",pinn1 jit8 senn1 li7 suann1 lai5 ma7 sann1 se1 bian7 se1 bian7 thoo5 soo3 phoo1 phinn1 thuh4 se1 bian7 lai5 thih4 ku1 feh4 khah4 khi3 tshih8,bo5 tio7 si7 tsok4 phin2 e7 lai5 khu5 kha1 khi3,pinn1 jit8 senn1 li7 suann1 lai5 ma7 sann1 se1 bian7 se1 bian7 thoo5 soo3 phoo1 phinn1 thuh4 se1 bian7 lai5 thih4 ku1 feh4 khah4 khi3 tshih8,2.4,10,2,8,0,16,zh,1,ok
1594,a3,disgusted,001594_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001594_a3_disgusted.wav,koh4 lai5 si7“hue2”soo2 tai7-piau2 e5 thang3-kng1-sing3.,"She speaks very slow, called for a brief seven. hui5 thoo3 su1 thoo3 the2 tsit8 piah4 whiffy, tangry, tunacy, sui2",koh4 lai5 si7“hue2”soo2 tai7 piau2 e5 thang3 kng1 sing3,She speaks very slow called for a brief seven hui5 thoo3 su1 thoo3 the2 tsit8 piah4 whiffy tangry tunacy sui2,2.2222222222222223,9,0,9,0,11,zh,1,ok
1595,a3,happy,001595_a3_happy.wav,/srv/RL_project/repo/outputs/wav/001595_a3_happy.wav,tshoo1-hui5 ka7 theh8-lai5 tsio3-kng1 si7 tsuat8-tui3 be7 thang3-kng1.,pik4 theh8 ui7 soo1 ui7 sio1 uan3 hue5 ke1 vng5 the highlight fifth tsio2 sui2 tshiong1 kong2 seven terra three basic than three tsiong1 kong2,tshoo1 hui5 ka7 theh8 lai5 tsio3 kng1 si7 tsuat8 tui3 be7 thang3 kng1,pik4 theh8 ui7 soo1 ui7 sio1 uan3 hue5 ke1 vng5 the highlight fifth tsio2 sui2 tshiong1 kong2 seven terra three basic than three tsiong1 kong2,1.9230769230769231,13,0,13,0,12,zh,1,ok
1596,a3,disgusted,001596_a3_disgusted.wav,/srv/RL_project/repo/outputs/wav/001596_a3_disgusted.wav,na7-si7 uan5-tsuan5 bo5 kap4-iu7 e5 iu3-hui5 ka7 theh8-lai5 tsio3-kng1.,"tik8 Bellberry Starling Maven, Jeevan Euben Beaverton, Bai Bok, Bai Kee, Poryu, Ben Eppie, U3 Hitman, Kevin Dunn, Tight Libby, theo them teh thai looh4",na7 si7 uan5 tsuan5 bo5 kap4 iu7 e5 iu3 hui5 ka7 theh8 lai5 tsio3 kng1,tik8 Bellberry Starling Maven Jeevan Euben Beaverton Bai Bok Bai Kee Poryu Ben Eppie U3 Hitman Kevin Dunn Tight Libby theo them teh thai looh4,1.6666666666666667,15,0,15,0,10,zh,1,ok
1597,a3,angry,001597_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001597_a3_angry.wav,i1 tio7 e7 sio2-khua2 thang3-kng1.,big berry slurry iong thik8 e5 e5 u7 se1 si7 loo1 a2 kiu5 of2 tsing3 tsit8 kong2,i1 tio7 e7 sio2 khua2 thang3 kng1,big berry slurry iong thik8 e5 e5 u7 se1 si7 loo1 a2 kiu5 of2 tsing3 tsit8 kong2,2.4285714285714284,7,0,7,0,10,zh,1,ok
1598,a3,angry,001598_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001598_a3_angry.wav,koh4-khah4 mai3-kong2 beh4 an2-tsuann2 lai5 khu1-piat8--ooh4!,speak very slowly koh4 fo3 phir3 thui1 phong1 two B4 and what ree5 hiu1 ko1 pi1 thuh4 phir3,koh4 khah4 mai3 kong2 beh4 an2 tsuann2 lai5 khu1 piat8 ooh4,speak very slowly koh4 fo3 phir3 thui1 phong1 two B4 and what ree5 hiu1 ko1 pi1 thuh4 phir3,1.5454545454545454,11,1,10,0,7,zh,1,ok
1599,a3,happy,001599_a3_happy.wav,/srv/RL_project/repo/outputs/wav/001599_a3_happy.wav,tsue3-au7 si7“hong1”e5 tsok4-iong7.,tshue1 liu5 su1 li2 a2 su1 bi2 a2 u7 jian5 tshut4 ue2 su1 e5 tshut4 ue2,tsue3 au7 si7“hong1”e5 tsok4 iong7,tshue1 liu5 su1 li2 a2 su1 bi2 a2 u7 jian5 tshut4 ue2 su1 e5 tshut4 ue2,3.2,5,0,5,0,11,zh,1,ok
1600,a3,sad,001600_a3_sad.wav,/srv/RL_project/repo/outputs/wav/001600_a3_sad.wav,tse1 si7 in1-ui7 hong1 u7-huat4-too7 thuan5-sang3 siann1-im1.,pih4 a2 berries lau1 tshi1 pong7 se1 bian2 in1 long2 tshi7 hong1 kng1 iu5 pian1 hu3 e5 pho2 thuh4 phian1 tshiu1 phi3 si3 si7 ian1 na2 ma2,tse1 si7 in1 ui7 hong1 u7 huat4 too7 thuan5 sang3 siann1 im1,pih4 a2 berries lau1 tshi1 pong7 se1 bian2 in1 long2 tshi7 hong1 kng1 iu5 pian1 hu3 e5 pho2 thuh4 phian1 tshiu1 phi3 si3 si7 ian1 na2 ma2,2.0833333333333335,12,2,10,0,15,zh,1,ok
1601,a3,neutral,001601_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001601_a3_neutral.wav,na7-si7 iu3-hui5 ing7 tshiu2 ka7 tiak8 khuann3-mai7-a2.,speak very slowly ni7 png7 si7 png7 usery Hoyfetz kian7 seven street kiss bent current math bit third twelfth,na7 si7 iu3 hui5 ing7 tshiu2 ka7 tiak8 khuann3 mai7 a2,speak very slowly ni7 png7 si7 png7 usery Hoyfetz kian7 seven street kiss bent current math bit third twelfth,1.6363636363636365,11,1,10,0,8,zh,1,ok
1602,a3,sad,001602_a3_sad.wav,/srv/RL_project/repo/outputs/wav/001602_a3_sad.wav,i1 e5 siann1-im1 e7 pi2 tiak8 tshoo1-hui5 e5 siann1-im1 koh4-khah4 tshe3--tsit8-kua2.,"Vic very slowen, Joe Fay see him normal. Anthony Preet, Jonathan, Johnny of the Velvet, Sam Timoy, Joe Forky, Fortress, Saitai, Kos.",i1 e5 siann1 im1 e7 pi2 tiak8 tshoo1 hui5 e5 siann1 im1 koh4 khah4 tshe3 tsit8 kua2,Vic very slowen Joe Fay see him normal Anthony Preet Jonathan Johnny of the Velvet Sam Timoy Joe Forky Fortress Saitai Kos,1.2941176470588236,17,0,17,0,5,zh,1,ok
1603,a3,surprised,001603_a3_surprised.wav,/srv/RL_project/repo/outputs/wav/001603_a3_surprised.wav,siong1-tui3 tshoo1-hui5 e5 siann1-im1 e7 khah4 tun7.,pik4 very slowly tshian1 ke1 neh4 u7 sui5 siong1 ui5 fif5 siong1 ne1 phi1 tho3 sian1 neh4 ne2 lih4 siong1 e5,siong1 tui3 tshoo1 hui5 e5 siann1 im1 e7 khah4 tun7,pik4 very slowly tshian1 ke1 neh4 u7 sui5 siong1 ui5 fif5 siong1 ne1 phi1 tho3 sian1 neh4 ne2 lih4 siong1 e5,2.0,10,1,9,0,11,zh,1,ok
1604,a3,angry,001604_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001604_a3_angry.wav,m7 tsai1 an2-ne1-senn1 tshoo1-hui5 kap4 iu3-hui5 e5 kan2-tan1 khu1-piat8.,bu2 khiu2 se2 jip8 bu7 gua7 seven tsha1 iong5 an1 kun1 the2 mng7 tshiu2 un1 hui1 fik4 khah4 phoo2 tshiok4 tshui3 ho2 le7 phiat4 phik4 the2 mng7 the2 mng7,m7 tsai1 an2 ne1 senn1 tshoo1 hui5 kap4 iu3 hui5 e5 kan2 tan1 khu1 piat8,bu2 khiu2 se2 jip8 bu7 gua7 seven tsha1 iong5 an1 kun1 the2 mng7 tshiu2 un1 hui1 fik4 khah4 phoo2 tshiok4 tshui3 ho2 le7 phiat4 phik4 the2 mng7 the2 mng7,1.9333333333333333,15,0,15,0,14,zh,1,ok
1605,a3,surprised,001605_a3_surprised.wav,/srv/RL_project/repo/outputs/wav/001605_a3_surprised.wav,si7 m7 si7 tsin1 sim1-sik4?,speak very slowly Sibin M7 seven pai2 nui1 e7 seven tshiann2 nui1 phoo2,si7 m7 si7 tsin1 sim1 sik4,speak very slowly Sibin M7 seven pai2 nui1 e7 seven tshiann2 nui1 phoo2,2.0,6,1,5,0,7,zh,1,ok
1606,a3,fearful,001606_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001606_a3_fearful.wav,ban7-it4 na7-si7 tu2-tioh8 u7 lang5 kok4-pih4 tiau1-kang1 beh4 sit8-giam7.,speak very slowly pan se1 bit4 four se1 li7 png7 se1 bin7 thau5 bue2 tshio3 horse stabbing lian5 lam5 phue3 four P4 pi-you stand before satite tsinn5 i3 se1 bit8,ban7 it4 na7 si7 tu2 tioh8 u7 lang5 kok4 pih4 tiau1 kang1 beh4 sit8 giam7,speak very slowly pan se1 bit4 four se1 li7 png7 se1 bin7 thau5 bue2 tshio3 horse stabbing lian5 lam5 phue3 four P4 pi you stand before satite tsinn5 i3 se1 bit8,2.066666666666667,15,0,15,0,16,zh,1,ok
1607,a3,surprised,001607_a3_surprised.wav,/srv/RL_project/repo/outputs/wav/001607_a3_surprised.wav,iong7 ko1-nia2-thoo5 kah4 tshoo1-hui5-a2-thoo5 lam7-lam7 tso3-hue2 khi3 sio1.,"speak very slowly seven commune with Dauphine, Carrefour, thue. With Dauphine, them, seven lambs. seven soo3 tui1 Kissary, Sirawin",iong7 ko1 nia2 thoo5 kah4 tshoo1 hui5 a2 thoo5 lam7 lam7 tso3 hue2 khi3 sio1,speak very slowly seven commune with Dauphine Carrefour thue With Dauphine them seven lambs seven soo3 tui1 Kissary Sirawin,1.2666666666666666,15,0,15,0,4,zh,1,ok
1608,a3,fearful,001608_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001608_a3_fearful.wav,koh4 sio1 tshut4 ua2 beh4 tsit8-tshing1-nng7-pah4 too7 tso2-iu7 kuan5 un1 e5 tsok4-phin2.,peel very slowly koh4 foo3 si1 ong7 tshut4 pho7 iu5 uat4 weh4 pih4 for3 sa1 thih4 sing1 uan1 nng7 seven per fourth and the west south fourth fifth of am1 uan5 sf tshok4 fourth fifth,koh4 sio1 tshut4 ua2 beh4 tsit8 tshing1 nng7 pah4 too7 tso2 iu7 kuan5 un1 e5 tsok4 phin2,peel very slowly koh4 foo3 si1 ong7 tshut4 pho7 iu5 uat4 weh4 pih4 for3 sa1 thih4 sing1 uan1 nng7 seven per fourth and the west south fourth fifth of am1 uan5 sf tshok4 fourth fifth,1.8823529411764706,17,3,14,0,18,zh,1,ok
1609,a3,neutral,001609_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001609_a3_neutral.wav,"tai7-sing1,hua5-gi2 kong2--e5‘陶’.",Speakberries lau2 thai7 tshit4 kang2 senn3 i1 huat4 u7 kang2 G2-02 i3 u5 thau5,tai7 sing1 hua5 gi2 kong2 e5‘陶’,Speakberries lau2 thai7 tshit4 kang2 senn3 i1 huat4 u7 kang2 G2 02 i3 u5 thau5,2.5,6,0,6,0,9,zh,1,ok
1610,a3,surprised,001610_a3_surprised.wav,/srv/RL_project/repo/outputs/wav/001610_a3_surprised.wav,tioh8 m7 tsai1-iann2 beh4 an2-tsuann2 tshing1-hoo1.,"speak very slow, deal height M7, W2, B4 and throttling, subatune.",tioh8 m7 tsai1 iann2 beh4 an2 tsuann2 tshing1 hoo1,speak very slow deal height M7 W2 B4 and throttling subatune,1.2222222222222223,9,0,9,0,2,zh,1,ok
1611,a3,fearful,001611_a3_fearful.wav,/srv/RL_project/repo/outputs/wav/001611_a3_fearful.wav,si7 tshoo1-hui5 iah8-si7 iu3-hui5?,"Be very sturdy, step on the wooden wheel feet, ia1 sai1 sai1 iu2 tui3 hoo5 fit4",si7 tshoo1 hui5 iah8 si7 iu3 hui5,Be very sturdy step on the wooden wheel feet ia1 sai1 sai1 iu2 tui3 hoo5 fit4,2.2857142857142856,7,0,7,0,9,zh,1,ok
1612,a3,sad,001612_a3_sad.wav,/srv/RL_project/repo/outputs/wav/001612_a3_sad.wav,bo5-iau3-kin2!lan2 tioh8 tit8-tsiap4 kio3-i1“hui5-a2”tio7 ho2!,"Speak very solidly but Fabio threatens too. Landtio hide, theides pole, kio3 tui1 iong5 i1 huai5 phi2 a2 tshiu2 tsiu2 se1 bun7 hat8 tu1",bo5 iau3 kin2 lan2 tioh8 tit8 tsiap4 kio3 i1“hui5 a2”tio7 ho2,Speak very solidly but Fabio threatens too Landtio hide theides pole kio3 tui1 iong5 i1 huai5 phi2 a2 tshiu2 tsiu2 se1 bun7 hat8 tu1,2.090909090909091,11,1,10,0,13,zh,1,ok
1613,a3,neutral,001613_a3_neutral.wav,/srv/RL_project/repo/outputs/wav/001613_a3_neutral.wav,lan2 tio7 ka7 kio3-tso3 tshoo1-hui5.,Big berries lola. lau2 thih4 se1 bian2 ke1 bian2 ti3 tshu2 se1 bian2 ke1 bian2,lan2 tio7 ka7 kio3 tso3 tshoo1 hui5,Big berries lola lau2 thih4 se1 bian2 ke1 bian2 ti3 tshu2 se1 bian2 ke1 bian2,2.142857142857143,7,0,7,0,8,zh,1,ok
1614,a3,surprised,001614_a3_surprised.wav,/srv/RL_project/repo/outputs/wav/001614_a3_surprised.wav,na7-si7 hua5-gi2 kong2--e5‘瓷’.,pinn1 berisola tshit4 kang2 ang1 tshit4 huat4 u7 kang2 G2 kong2 i3 i3 u7 tsit8,na7 si7 hua5 gi2 kong2 e5‘瓷’,pinn1 berisola tshit4 kang2 ang1 tshit4 huat4 u7 kang2 G2 kong2 i3 i3 u7 tsit8,2.3333333333333335,6,1,5,0,9,zh,1,ok
1615,a3,angry,001615_a3_angry.wav,/srv/RL_project/repo/outputs/wav/001615_a3_angry.wav,bun5-tsiong1 li7.,peh8 tsik4 sing1 kong2 li7,bun5 tsiong1 li7,peh8 tsik4 sing1 kong2 li7,1.3333333333333333,3,1,2,0,2,zh,1,ok
