index,model,emotion,file,audio_path,label,transcription,label_clean,transcription_clean,wer,reference_words,hits,substitutions,deletions,insertions,language,language_probability,status
1379,indextts,sad,001379_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001379_indextts_sad.wav,si m si tsin sim sik,si7 m7 si7 tsin1 sim1 sik4,si m si tsin sim sik,si m si tsin sim sik,0.0,6,6,0,0,0,zh,1,ok
1380,indextts,happy,001380_indextts_happy.wav,/srv/RL_project/repo/outputs/wav/001380_indextts_happy.wav,ban it na si tu tioh u lang kok pih thiau kang beh sit giam,ban2 tsi2 jian2 it4 si3 na7 tshi2 jian2 si5 tshi1 tu2 jian3 tioh8 ba2 u7 tshi3 lang5 kok4 si3 jian2 phinn3 si3 thiau2 i2 jian3 kang1 beh4 si3 si1 a1 i5 ba1 jian3 kiam2 tsi1,ban it na si tu tioh u lang kok pih thiau kang beh sit giam,ban tsi jian it si na tshi jian si tshi tu jian tioh ba u tshi lang kok si jian phinn si thiau i jian kang beh si si a i ba jian kiam tsi,1.5333333333333334,15,12,3,0,20,zh,1,ok
1381,indextts,happy,001381_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001381_indextts_happy.wav,iong ko nia thoo kap tshoo hui a thoo lam lam tso hue khi sio,iong7 ko1 nia2 thoo5 kah4 tshoo1 hui5 a2 thoo5 lan7 lan7 tso3 hue2 khi3 sio1,iong ko nia thoo kap tshoo hui a thoo lam lam tso hue khi sio,iong ko nia thoo kah tshoo hui a thoo lan lan tso hue khi sio,0.2,15,12,3,0,0,zh,1,ok
1382,indextts,sad,001382_indextts_sad.wav,/srv/RL_project/repo/outputs/wav/001382_indextts_sad.wav,koh sio tshut ua beh tsit tshing nng pah too tso iu kuan un e tsok phin,koo2 si2 e5 su1 iu5 i1 tshut4 tsit4 i3 gua2 beh4 si3 tsit8 ba5 tsian3 tshing1 i1 jian5 oh8 inn5 e5 it4 e5 li7 tshi5 kuan5 gun2 e5 tsok4 si3 jian3 phin2 oh8,koh sio tshut ua beh tsit tshing nng pah too tso iu kuan un e tsok phin,koo si e su iu i tshut tsit i gua beh si tsit ba tsian tshing i jian oh inn e it e li tshi kuan gun e tsok si jian phin oh,1.4705882352941178,17,8,9,0,16,zh,1,ok
1383,indextts,neutral,001383_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001383_indextts_neutral.wav,tai sing hua gi kong e 陶,tai7 sing1 hua5 gi2 kong2 e7 tau3,tai sing hua gi kong e 陶,tai sing hua gi kong e tau,0.14285714285714285,7,6,1,0,0,zh,1,ok
1384,indextts,angry,001384_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001384_indextts_angry.wav,to m tsai iann beh an tsuann tshing hoo,tioh8 m7 tsai1 iann2 beh4 an2 tsuann2 tshing1 hoo1,to m tsai iann beh an tsuann tshing hoo,tioh m tsai iann beh an tsuann tshing hoo,0.1111111111111111,9,8,1,0,0,zh,1,ok
1385,indextts,sad,001385_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001385_indextts_sad.wav,si tshoo hui iah si iu hui,si7 tshoo1 hui5 iah8 si7 iu3 hui5,si tshoo hui iah si iu hui,si tshoo hui iah si iu hui,0.0,7,7,0,0,0,zh,1,ok
1386,indextts,disgusted,001386_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001386_indextts_disgusted.wav,bo iau kin lan to tit tsiap kio i hui a to ho,bo5 iau3 kin2 ioh8 te7 tsiah8 kio3 i3 hui5 a2 to7 ho2,bo iau kin lan to tit tsiap kio i hui a to ho,bo iau kin ioh te tsiah kio i hui a to ho,0.3076923076923077,13,9,3,1,0,zh,1,ok
1387,indextts,happy,001387_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001387_indextts_happy.wav,lan to ka kio tso tshoo hui,lan2 to7 ka7 kio3 tso3 tshoo1 hui5,lan to ka kio tso tshoo hui,lan to ka kio tso tshoo hui,0.0,7,7,0,0,0,zh,1,ok
1388,indextts,happy,001388_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001388_indextts_happy.wav,na si hua gi kong e 瓷,na7 si7 hua5 gi2 kong2 e5 tsi1,na si hua gi kong e 瓷,na si hua gi kong e tsi,0.14285714285714285,7,6,1,0,0,zh,1,ok
1389,indextts,sad,001389_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001389_indextts_sad.wav,bun tsiunn ji,bun5 tsiunn1 ji7,bun tsiunn ji,bun tsiunn ji,0.0,3,3,0,0,0,zh,1,ok
1390,indextts,happy,001390_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001390_indextts_happy.wav,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,tiong1 kok4 beh4 hoo7 lan2 kok4 bin5 thai7 u7 liok8 ui2 hue7 bo5 pian3 poo7,tiong kok beh hoo lan kok bin thai gu liok ui hue bo pian poo,tiong kok beh hoo lan kok bin thai u liok ui hue bo pian poo,0.06666666666666667,15,14,1,0,0,zh,1,ok
1391,indextts,surprised,001391_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav/001391_indextts_surprised.wav,ng bang tiong kok ti tui kiu sit lik the sing e si,ng3 jian3 bang7 tsi2 tiong1 kian3 kok4 sit8 ti7 tsi2 tui7 gian7 kiu5 sit8 bak8 jian2 lik8 pa2 the5 tsian3 sing1 e5 si5,ng bang tiong kok ti tui kiu sit lik the sing e si,ng jian bang tsi tiong kian kok sit ti tsi tui gian kiu sit bak jian lik pa the tsian sing e si,0.7692307692307693,13,13,0,0,10,zh,1,ok
1392,indextts,angry,001392_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001392_indextts_angry.wav,ma ai iong sin li loo lai khuann thai liong huann kuan he,ma7 ai3 iong7 sin1 li2 loo7 lai5 khuann3 thai7 liong2 hua3 kuan1 he7,ma ai iong sin li loo lai khuann thai liong huann kuan he,ma ai iong sin li loo lai khuann thai liong hua kuan he,0.07692307692307693,13,12,1,0,0,zh,1,ok
1393,indextts,angry,001393_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001393_indextts_angry.wav,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,tiong1 kiong7 tsap8 kau2 tai7 ui3 tsa2 khi3 kau2 tiam2 khai1 si2,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,tiong kiong tsap kau tai ui tsa khi kau tiam khai si,0.0,12,12,0,0,0,zh,1,ok
1394,indextts,happy,001394_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001394_indextts_happy.wav,習近平 ti kang tsok po ko lai te,ting1 phng1 ting1 tit4 kang1 tso3 po3 kok4 lai7 te2,習近平 ti kang tsok po ko lai te,ting phng ting tit kang tso po kok lai te,0.75,8,4,4,0,2,zh,1,ok
1395,indextts,angry,001395_indextts_angry.wav,/srv/RL_project/repo/outputs/wav/001395_indextts_angry.wav,u si pai kong tioh kiu ji kiong sik,u7 tsi3 si3 pai2 kong2 tsian3 tioh8 gua2 kiu3 jiat8 ji7 tsi2 kiong1 tsi2 tsian3 sik4 si2,u si pai kong tioh kiu ji kiong sik,u tsi si pai kong tsian tioh gua kiu jiat ji tsi kiong tsi tsian sik si,0.8888888888888888,9,9,0,0,8,zh,1,ok
1396,indextts,disgusted,001396_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001396_indextts_disgusted.wav,piau si tsit e tiong kok guan tsik si liong huann kuan he e tsing ti kun te,piau2 si7 tsit8 e5 tiong1 kok4 guan5 tsik4 si7 liong2 hua3 kuan1 he7 e5 tsing3 ti7 kun1 te2,piau si tsit e tiong kok guan tsik si liong huann kuan he e tsing ti kun te,piau si tsit e tiong kok guan tsik si liong hua kuan he e tsing ti kun te,0.05555555555555555,18,17,1,0,0,zh,1,ok
1397,indextts,fearful,001397_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001397_indextts_fearful.wav,sing jin kiu ji kiong sik jin tong liong huann kang siok tsit e tiong kok,sin1 lin2 kiu2 li7 kiong7 sit8 lin7 tong5 liong2 huann7 kang1 siok8 tsit8 e5 tiong1 kok4,sing jin kiu ji kiong sik jin tong liong huann kang siok tsit e tiong kok,sin lin kiu li kiong sit lin tong liong huann kang siok tsit e tiong kok,0.3125,16,11,5,0,0,zh,1,ok
1398,indextts,neutral,001398_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001398_indextts_neutral.wav,siang hong e tui ue to thang khi kiann,siang1 hong1 e5 tui3 ue7 to7 thang1 khi2 kiann5,siang hong e tui ue to thang khi kiann,siang hong e tui ue to thang khi kiann,0.0,9,9,0,0,0,zh,1,ok
1399,indextts,surprised,001399_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001399_indextts_surprised.wav,tai uan jim ho tsing tong kap thuan the beh ham tiong kok lai khi ma be u tsoo gai,tai5 uan5 lin7 ho5 tsing3 tong2 kah4 thuan5 the2 beh4 han7 tiong1 kok4 lai5 khi2 ma7 be7 u7 tsoo2 gai7,tai uan jim ho tsing tong kap thuan the beh ham tiong kok lai khi ma be u tsoo gai,tai uan lin ho tsing tong kah thuan the beh han tiong kok lai khi ma be u tsoo gai,0.15,20,17,3,0,0,zh,1,ok
1400,indextts,angry,001400_indextts_angry.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001400_indextts_angry.wav,tat tit tsu i e si,tat8 tit4 tsu3 i3 e5 si7,tat tit tsu i e si,tat tit tsu i e si,0.0,6,6,0,0,0,zh,1,ok
1401,indextts,fearful,001401_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001401_indextts_fearful.wav,tsok tsia lua tsiau lam,tsok4 tsia2 lua7 tsiau1 lam5,tsok tsia lua tsiau lam,tsok tsia lua tsiau lam,0.0,5,5,0,0,0,zh,1,ok
1402,indextts,fearful,001402_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001402_indextts_fearful.wav,習近平 koh kong,tsin1 pinn1 koh4 kong2,習近平 koh kong,tsin pinn koh kong,0.6666666666666666,3,2,1,0,1,zh,1,ok
1403,indextts,happy,001403_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001403_indextts_happy.wav,beh tsiau 兩岸一家親 e li liam,beh4 tsiau5 peh4 a2 e5 i1 tsiah4 lian5 i1 liam5,beh tsiau 兩岸一家親 e li liam,beh tsiau peh a e i tsiah lian i liam,1.0,6,4,2,0,4,zh,1,ok
1404,indextts,disgusted,001404_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001404_indextts_disgusted.wav,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,tauh8 tauh8 a2 hoo7 tai5 uan5 tong5 pau1 ti7 tai7 liok8 hak8 sip8 tshong3 giap8 sing1 uah8,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,tauh tauh a hoo tai uan tong pau ti tai liok hak sip tshong giap sing uah,0.0,17,17,0,0,0,zh,1,ok
1405,indextts,sad,001405_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001405_indextts_sad.wav,the kiong kap tai liok tong pau kang khuan e thai gu,the5 kiong1 kah4 tai7 liok8 tong5 pau1 kang7 khuan2 e5 thai7 gu7,the kiong kap tai liok tong pau kang khuan e thai gu,the kiong kah tai liok tong pau kang khuan e thai gu,0.08333333333333333,12,11,1,0,0,zh,1,ok
1406,indextts,surprised,001406_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001406_indextts_surprised.wav,u hun sik in sut bing thuan tai hak liong huann gian kiu tiong sim tsu jim kiam kau siu iunn khai hong e kai suat,u7 hun1 sik4 in1 sut8 bin5 thuan5 tai7 hak8 liong2 huann7 gian2 kiu3 tiong1 sin1 tsu2 jin5 kiam1 kau3 siu7 iunn5 khai1 hong5 e5 kai2 suah4,u hun sik in sut bing thuan tai hak liong huann gian kiu tiong sim tsu jim kiam kau siu iunn khai hong e kai suat,u hun sik in sut bin thuan tai hak liong huann gian kiu tiong sin tsu jin kiam kau siu iunn khai hong e kai suah,0.15384615384615385,26,22,4,0,0,zh,1,ok
1407,indextts,sad,001407_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001407_indextts_sad.wav,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,tiong1 kiong7 tsit4 kui2 tang1 ka7 liong2 huann7 kau1 liu5 e5 tiong7 tiam2 ui3 tai5 uan5 sua2 kau3 tiong1 kok4,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,tiong kiong tsit kui tang ka liong huann kau liu e tiong tiam ui tai uan sua kau tiong kok,0.0,20,20,0,0,0,zh,1,ok
1408,indextts,neutral,001408_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav/001408_indextts_neutral.wav,beh siann tai uan e siau lian lang kau tiong kok tshong giap in thau loo,beh4 si2 iann5 u7 tai5 lian2 uan5 e5 siau1 san1 lian5 lian5 lang5 kau1 san1 tiong1 jian5 kok4 si2 tshong1 san1 jian3 giap8 pa1 in2 jian3 thau5 u7 jian3 loo7 tshi7,beh siann tai uan e siau lian lang kau tiong kok tshong giap in thau loo,beh si iann u tai lian uan e siau san lian lian lang kau san tiong jian kok si tshong san jian giap pa in jian thau u jian loo tshi,1.0,16,15,1,0,15,zh,1,ok
1409,indextts,surprised,001409_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001409_indextts_surprised.wav,bi lai tai pau tsing e ho be,bi7 lai5 tai5 pau1 tsing3 e5 ho7 be2,bi lai tai pau tsing e ho be,bi lai tai pau tsing e ho be,0.0,8,8,0,0,0,zh,1,ok
1410,indextts,neutral,001410_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav/001410_indextts_neutral.wav,phah sng beh kai kah kap tiong kok kong bin kang khuan,phainn2 si2 lian3 sng1 san1 beh4 si2 kai2 kah4 si3 ka1 pi1 si2 tiong1 lian3 kok4 si3 kong1 lian3 bing5 kang1 tshi1 lian3 khuan5 oh8,phah sng beh kai kah kap tiong kok kong bin kang khuan,phainn si lian sng san beh si kai kah si ka pi si tiong lian kok si kong lian bing kang tshi lian khuan oh,1.3333333333333333,12,9,3,0,13,zh,1,ok
1411,indextts,happy,001411_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001411_indextts_happy.wav,hoo tai uan lang ti tiong kok be ko thih phio thang kap tiong kok lang kang khuan,hoo7 tai5 uan5 lang5 ti7 tiong1 kok4 beh4 ko1 thih4 phio3 thang1 kah4 tiong1 kok4 lang5 kang7 khuan2,hoo tai uan lang ti tiong kok be ko thih phio thang kap tiong kok lang kang khuan,hoo tai uan lang ti tiong kok beh ko thih phio thang kah tiong kok lang kang khuan,0.1111111111111111,18,16,2,0,0,zh,1,ok
1412,indextts,neutral,001412_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001412_indextts_neutral.wav,tiong kok kiong san tong te tsap kau tshu tsuan kok tai piau tai hue tsap gueh tsap peh khui boo,tiong1 kok4 kiong7 suan2 tong2 te7 tsap8 kau2 tshu3 tsuan5 kok4 tai7 piau2 tai7 hue7 tsap8 gueh8 tsap8 peh4 khui1 moo7,tiong kok kiong san tong te tsap kau tshu tsuan kok tai piau tai hue tsap gueh tsap peh khui boo,tiong kok kiong suan tong te tsap kau tshu tsuan kok tai piau tai hue tsap gueh tsap peh khui moo,0.09523809523809523,21,19,2,0,0,zh,1,ok
1413,indextts,angry,001413_indextts_angry.wav,/srv/RL_project/repo/outputs/wav/001413_indextts_angry.wav,bian pai tui tit tsiap lu kha jip tsam ka thiam li pian sing,bian2 pai5 tsian3 tui1 tsi1 tik4 pa1 tsian3 tsiap4 tshi3 lut8 jian5 kha1 ah4 jip8 ba5 tsam7 tsi1 ka1 tsian3 thiam1 i1 li7 tshi1 tsian3 tshing1 tshing3,bian pai tui tit tsiap lu kha jip tsam ka thiam li pian sing,bian pai tsian tui tsi tik pa tsian tsiap tshi lut jian kha ah jip ba tsam tsi ka tsian thiam i li tshi tsian tshing tshing,1.2142857142857142,14,10,4,0,13,zh,1,ok
1414,indextts,neutral,001414_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001414_indextts_neutral.wav,iunn khai hong jin ui,iunn5 khai1 hong1 jin7 ui5,iunn khai hong jin ui,iunn khai hong jin ui,0.0,5,5,0,0,0,zh,1,ok
1415,indextts,neutral,001415_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001415_indextts_neutral.wav,tse huan se piau si tiong kiong tui ka ki e huat tian tsin u sin sim,tse1 huan1 se3 piau2 si7 tiong1 kiong7 tui3 ka1 ki7 e5 huat4 tian2 tsin1 u7 sin3 sim1,tse huan se piau si tiong kiong tui ka ki e huat tian tsin u sin sim,tse huan se piau si tiong kiong tui ka ki e huat tian tsin u sin sim,0.0,17,17,0,0,0,zh,1,ok
1416,indextts,happy,001416_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001416_indextts_happy.wav,tsun si tai uan lang lai kau tiong kok sia hue,tsun3 si7 tai5 uan5 lang5 lai5 kau3 tiong1 kok4 sia7 hue7,tsun si tai uan lang lai kau tiong kok sia hue,tsun si tai uan lang lai kau tiong kok sia hue,0.0,11,11,0,0,0,zh,1,ok
1417,indextts,fearful,001417_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001417_indextts_fearful.wav,tio e tang ka liong huann e kha poo giu khah ua leh,tio7 e7 tang3 ka7 liong2 huann7 e5 kha1 poo1 kiu2 khah4 ua2 leh4,tio e tang ka liong huann e kha poo giu khah ua leh,tio e tang ka liong huann e kha poo kiu khah ua leh,0.07692307692307693,13,12,1,0,0,zh,1,ok
1418,indextts,fearful,001418_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001418_indextts_fearful.wav,liok ui hue e siann bing tsi tshut,liok8 ui2 hue7 e5 siann1 bin5 tsi2 tshut4,liok ui hue e siann bing tsi tshut,liok ui hue e siann bin tsi tshut,0.125,8,7,1,0,0,zh,1,ok
1419,indextts,neutral,001419_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001419_indextts_neutral.wav,tiong kiong tsap kau tai po ko tui tai tsing tshik uan na bo pian poo,tiong1 kiong7 tsap8 kau2 tai7 po3 koo3 tui3 tai5 tsing3 tshik4 guan2 na2 bo5 pian3 poo7,tiong kiong tsap kau tai po ko tui tai tsing tshik uan na bo pian poo,tiong kiong tsap kau tai po koo tui tai tsing tshik guan na bo pian poo,0.125,16,14,2,0,0,zh,1,ok
1420,indextts,neutral,001420_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001420_indextts_neutral.wav,koh thiau kang kik tshut the hong nua tsah e thai too,koh4 thiau1 kang1 kiat4 tshut4 the5 hong5 nua2 tsa2 e5 thai7 too7,koh thiau kang kik tshut the hong nua tsah e thai too,koh thiau kang kiat tshut the hong nua tsa e thai too,0.16666666666666666,12,10,2,0,0,zh,1,ok
1421,indextts,sad,001421_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001421_indextts_sad.wav,liok ui hue hoo iok tui huann tsin bak khuann tiong tsit e su sit,liok8 ui2 hue7 ho2 iok8 tui3 huann7 tsin1 bak8 khuann3 tiong7 tsit8 e5 su7 sit8,liok ui hue hoo iok tui huann tsin bak khuann tiong tsit e su sit,liok ui hue ho iok tui huann tsin bak khuann tiong tsit e su sit,0.06666666666666667,15,14,1,0,0,zh,1,ok
1422,indextts,neutral,001422_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001422_indextts_neutral.wav,koo tsit ping nge beh tsiann e it tiong guan tsik kap tsit kok nng tse,koo1 tsit8 ping5 ngeh4 beh4 tsiann5 e7 it4 tiong1 guan5 tsioh8 kah4 tsit8 ko3 nng7 tseh4,koo tsit ping nge beh tsiann e it tiong guan tsik kap tsit kok nng tse,koo tsit ping ngeh beh tsiann e it tiong guan tsioh kah tsit ko nng tseh,0.3125,16,11,5,0,0,zh,1,ok
1423,indextts,happy,001423_indextts_happy.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001423_indextts_happy.wav,tiong kiong tsong su ki 習近平 leh po ko e si,tiong5 kiong7 tsong2 su1 ki5 iong7 tsin3 pinn2 leh4 po3 ko3 e5 si5,tiong kiong tsong su ki 習近平 leh po ko e si,tiong kiong tsong su ki iong tsin pinn leh po ko e si,0.2727272727272727,11,10,1,0,2,zh,1,ok
1424,indextts,disgusted,001424_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001424_indextts_disgusted.wav,tsin oh hann kue bin sim e tshim kau,tsin1 oh4 ha7 kue3 bin7 sin1 e5 tshin1 kau1,tsin oh hann kue bin sim e tshim kau,tsin oh ha kue bin sin e tshin kau,0.3333333333333333,9,6,3,0,0,zh,1,ok
1425,indextts,neutral,001425_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001425_indextts_neutral.wav,liok ui hue kiong tiau,liok8 ui2 hue7 kiong5 tiau7,liok ui hue kiong tiau,liok ui hue kiong tiau,0.0,5,5,0,0,0,zh,1,ok
1426,indextts,happy,001426_indextts_happy.wav,/srv/RL_project/repo/outputs/wav/001426_indextts_happy.wav,tshua tsing hu u tsam tsat bo jia khang,tshua7 san1 tsin1 san1 lian5 hu2 u7 tsi1 tsam2 tshi1 lian3 tsap8 tsi2 bo5 ia2 ian2 khang1 i1,tshua tsing hu u tsam tsat bo jia khang,tshua san tsin san lian hu u tsi tsam tshi lian tsap tsi bo ia ian khang i,1.3333333333333333,9,6,3,0,9,zh,1,ok
1427,indextts,fearful,001427_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav/001427_indextts_fearful.wav,ui tshi hian hong tsun tiong it kiu kiu ji ni liong hue hue tam lik su su sit e lip tiunn bo pian,ui5 jian3 tshi3 u7 siau1 si5 ian3 tshi5 jian3 hong2 tsun5 inn7 tsian3 tiong7 tsi1 it4 tsian3 kiu2 tsian3 kiu2 tsian3 ji7 tshi1 ni5 liong2 hue3 tshi2 siau1 si5 ui5 tsi1 tsian3 tan1 u7 liok8 pa2 tsian3 su1 su2 tsi1 jian3 sit8 pa1 e5 li2 pa1 tsian3 tiunn5 u7 bo5 pian3,ui tshi hian hong tsun tiong it kiu kiu ji ni liong hue hue tam lik su su sit e lip tiunn bo pian,ui jian tshi u siau si ian tshi jian hong tsun inn tsian tiong tsi it tsian kiu tsian kiu tsian ji tshi ni liong hue tshi siau si ui tsi tsian tan u liok pa tsian su su tsi jian sit pa e li pa tsian tiunn u bo pian,1.3333333333333333,24,19,5,0,27,zh,1,ok
1428,indextts,sad,001428_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001428_indextts_sad.wav,m koh tiong hua bin kok si tsu khuan kok ka,m7 koh4 tiong1 hua5 bin5 kok4 si7 tsu2 khuan5 kok4 ka1,m koh tiong hua bin kok si tsu khuan kok ka,m koh tiong hua bin kok si tsu khuan kok ka,0.0,11,11,0,0,0,zh,1,ok
1429,indextts,disgusted,001429_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001429_indextts_disgusted.wav,tai uan e bi lai kap liong huann kuan he si nng tshing sann pah ban lang e kiong tong suan tik,tai5 uan5 e5 bi7 lai5 kah4 liong2 huann7 kuan1 he7 si7 nng7 tshing1 sann1 pah4 ban7 lang5 e5 kiong7 tong5 suan2 tik8,tai uan e bi lai kap liong huann kuan he si nng tshing sann pah ban lang e kiong tong suan tik,tai uan e bi lai kah liong huann kuan he si nng tshing sann pah ban lang e kiong tong suan tik,0.045454545454545456,22,21,1,0,0,zh,1,ok
1430,indextts,neutral,001430_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001430_indextts_neutral.wav,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,liong2 huann7 ai3 tso3 hue2 tshiau1 tshue7 sio2 kau1 tshap4 e5 sin1 loo7,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,liong huann ai tso hue tshiau tshue sio kau tshap e sin loo,0.0,13,13,0,0,0,zh,1,ok
1431,indextts,fearful,001431_indextts_fearful.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001431_indextts_fearful.wav,tsiam tui tiong kiong tsap kau tai e po ko,tsiam1 tui3 tiong1 kiong7 tsap8 kau2 tai7 e5 po3 ko3,tsiam tui tiong kiong tsap kau tai e po ko,tsiam tui tiong kiong tsap kau tai e po ko,0.0,10,10,0,0,0,zh,1,ok
1432,indextts,sad,001432_indextts_sad.wav,/srv/RL_project/repo/outputs/wav/001432_indextts_sad.wav,si tai lik liong piau si,si7 jian3 tai7 tsi2 li2 pa2 jian3 liong1 tshi7 piau2 o2 jian3 sit8 tsi1,si tai lik liong piau si,si jian tai tsi li pa jian liong tshi piau o jian sit tsi,1.6666666666666667,6,4,2,0,8,zh,1,ok
1433,indextts,neutral,001433_indextts_neutral.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001433_indextts_neutral.wav,tsi tshi tshua tsong thong tsun tiong kiu ji hue tam lik su su sit e tsing tshik te tiau,tsi2 tshi5 tshua7 tsong2 thong2 tsun1 tiong7 kiu2 gi7 hue7 tam5 li7 su3 su7 sit8 e5 tsing3 tshik4 te2 tiau7,tsi tshi tshua tsong thong tsun tiong kiu ji hue tam lik su su sit e tsing tshik te tiau,tsi tshi tshua tsong thong tsun tiong kiu gi hue tam li su su sit e tsing tshik te tiau,0.1,20,18,2,0,0,zh,1,ok
1434,indextts,disgusted,001434_indextts_disgusted.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001434_indextts_disgusted.wav,tu liau koh kiong tiau kian kuat huan tui ping ap tse tai tok se lik,tu5 liau2 koh4 kiong5 tiau7 kian1 kuat4 huan2 tui3 ping7 a2 tse3 tai5 too7 se3 liok8,tu liau koh kiong tiau kian kuat huan tui ping ap tse tai tok se lik,tu liau koh kiong tiau kian kuat huan tui ping a tse tai too se liok,0.1875,16,13,3,0,0,zh,1,ok
1435,indextts,surprised,001435_indextts_surprised.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001435_indextts_surprised.wav,ma hoo iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,ma7 ho2 iok8 tiong1 kiong2 ti7 tsit8 e5 tiong1 kok4 tsit8 e5 tai5 uan5 e5 ki1 tshoo2 siong7,ma hoo iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,ma ho iok tiong kiong ti tsit e tiong kok tsit e tai uan e ki tshoo siong,0.05555555555555555,18,17,1,0,0,zh,1,ok
1436,indextts,sad,001436_indextts_sad.wav,/srv/RL_project/repo/outputs/wav_by_model/indextts/001436_indextts_sad.wav,kap tai uan tsing hu tui ue khi tso liong huann tsing siong liong sing e kau tshap kuan he,kah4 tai5 uan5 tsing3 hu2 tui3 ue7 khi2 tso7 liong2 huann7 tsin3 siong5 liong5 sing3 e5 kau1 tshap4 kuan1 he7,kap tai uan tsing hu tui ue khi tso liong huann tsing siong liong sing e kau tshap kuan he,kah tai uan tsing hu tui ue khi tso liong huann tsin siong liong sing e kau tshap kuan he,0.1,20,18,2,0,0,zh,1,ok
